City,State,Year,cy,annual_pop,hom,lh,hom_rate,clr_r,clr_lag,clr,clr_lp,unemp,bl,so,south
Albuquerque,New Mexico,1993,Albuquerque 1993,,50,42,12.36836963,0.8,0.79,40,33,6.1,,809,0
Albuquerque,New Mexico,1994,Albuquerque 1994,,45,50,10.95519568,0.8,0.80,36,40,4.4,,824,0
Albuquerque,New Mexico,1995,Albuquerque 1995,,53,45,12.70157763,0.169811321,0.80,9,36,4.1,,839,0
Albuquerque,New Mexico,1996,Albuquerque 1996,,70,53,16.51808258,0.271428571,0.17,19,9,4.6,,854,0
Albuquerque,New Mexico,1997,Albuquerque 1997,,49,70,11.38780111,0.469387755,0.27,23,19,4.2,,869,0
Albuquerque,New Mexico,1998,Albuquerque 1998,,37,49,8.470851114,0.675675676,0.47,25,23,4.2,,867,0
Albuquerque,New Mexico,1999,Albuquerque 1999,,48,37,10.82790622,0.979166667,0.68,47,25,3.7,,865,0
Albuquerque,New Mexico,2000,Albuquerque 2000,449807,33,48,7.336479868,0.696969697,0.98,23,47,3.9,3.1,859,0
Albuquerque,New Mexico,2001,Albuquerque 2001,451261,34,33,7.534442374,0.970588235,0.70,33,23,4.1,,864.6666667,0
Albuquerque,New Mexico,2002,Albuquerque 2002,457627,51,34,11.14444733,0.784313725,0.97,40,33,4.9,,870.3333333,0
Albuquerque,New Mexico,2003,Albuquerque 2003,468551,51,51,10.88462088,0.705882353,0.78,36,40,5.2,,876,0
Albuquerque,New Mexico,2004,Albuquerque 2004,478028,41,51,8.576903445,0.853658537,0.71,35,36,4.9,,897.75,0
Albuquerque,New Mexico,2005,Albuquerque 2005,489868,53,41,10.8192411,0.641509434,0.85,34,35,4.4,,919.5,0
Albuquerque,New Mexico,2006,Albuquerque 2006,502924,34,53,6.760464802,0.764705882,0.64,26,34,3.6,,941.25,0
Albuquerque,New Mexico,2007,Albuquerque 2007,514723,47,34,9.131124896,0.723404255,0.76,34,26,3.4,,963,0
Albuquerque,New Mexico,2008,Albuquerque 2008,524090,38,47,7.250663054,0.763157895,0.72,29,34,4.1,,964.3333333,0
Albuquerque,New Mexico,2009,Albuquerque 2009,531451,56,38,10.53718969,0.535714286,0.76,30,29,7.1,,965.6666667,0
Albuquerque,New Mexico,2010,Albuquerque 2010,546806,42,56,7.680969119,0.738095238,0.54,31,30,7.7,3.3,967,0
Albuquerque,New Mexico,2011,Albuquerque 2011,552095,38,42,6.882873419,0.736842105,0.74,28,31,7.1,,968.3333333,0
Albuquerque,New Mexico,2012,Albuquerque 2012,555106,41,38,7.385976732,0.682926829,0.74,28,28,6.8,,969.6666667,0
Albuquerque,New Mexico,2013,Albuquerque 2013,557619,37,41,6.635354965,0.945945946,0.68,35,28,6.4,,971,0
Albuquerque,New Mexico,2014,Albuquerque 2014,557702,30,37,5.379216858,0.8,0.95,24,35,6.2,,972.3333333,0
Albuquerque,New Mexico,2015,Albuquerque 2015,558325,43,30,7.701607487,0.76744186,0.80,33,24,5.8,,973.6666667,0
Albuquerque,New Mexico,2016,Albuquerque 2016,559626,61,43,10.90013688,0.606557377,0.77,37,33,5.7,,975,0
Tucson,Arizona,1990,Tucson 1990,405390,30,,7.400281211,0.766666667,0.61,23,,5,,767,0
Tucson,Arizona,1991,Tucson 1991,,24,30,5.806203445,0.666666667,0.77,16,23,4.8,,,0
Tucson,Arizona,1992,Tucson 1992,,42,24,9.968859183,0.761904762,0.67,32,16,6,,,0
Tucson,Arizona,1993,Tucson 1993,,44,42,10.2498876,0.863636364,0.76,38,32,4.5,,773,0
Tucson,Arizona,1994,Tucson 1994,,37,44,8.462287928,0.702702703,0.86,26,38,4.2,,,0
Tucson,Arizona,1995,Tucson 1995,,65,37,14.60034367,0.553846154,0.70,36,26,3.9,,,0
Tucson,Arizona,1996,Tucson 1996,,46,65,10.15102967,0.565217391,0.55,26,36,4.2,,,0
Tucson,Arizona,1997,Tucson 1997,,50,46,10.84323501,0.94,0.57,47,26,3.6,,856,0
Tucson,Arizona,1998,Tucson 1998,,45,50,9.593287257,0.733333333,0.94,33,47,3.2,,,0
Tucson,Arizona,1999,Tucson 1999,,36,45,7.546552798,0.833333333,0.73,30,33,3.5,,886,0
Tucson,Arizona,2000,Tucson 2000,484997,60,36,12.37121054,0.583333333,0.83,35,30,4.1,4.3,928,0
Tucson,Arizona,2001,Tucson 2001,486372,42,60,8.635365523,0.571428571,0.58,24,35,4.8,,,0
Tucson,Arizona,2002,Tucson 2002,488463,47,42,9.622018454,0.680851064,0.57,32,24,6.3,,,0
Tucson,Arizona,2003,Tucson 2003,492802,47,47,9.537298956,0.574468085,0.68,27,32,5.9,,960,0
Tucson,Arizona,2004,Tucson 2004,495194,55,47,11.10675816,0.472727273,0.57,26,27,5.2,,,0
Tucson,Arizona,2005,Tucson 2005,499583,55,55,11.00918166,0.545454545,0.47,30,26,4.9,,,0
Tucson,Arizona,2006,Tucson 2006,505902,51,55,10.08100383,0.68627451,0.55,35,30,4.5,,,0
Tucson,Arizona,2007,Tucson 2007,513333,49,51,9.545460744,0.714285714,0.69,35,35,4.1,,1052,0
Tucson,Arizona,2008,Tucson 2008,517450,65,49,12.56160015,0.584615385,0.71,38,35,6.4,,,0
Tucson,Arizona,2009,Tucson 2009,520054,35,65,6.730070339,0.628571429,0.58,22,38,10,,,0
Tucson,Arizona,2010,Tucson 2010,527167,51,35,9.674353668,0.647058824,0.63,33,22,10.5,5,,0
Tucson,Arizona,2011,Tucson 2011,530624,51,51,9.611325534,0.647058824,0.65,33,33,9.1,,,0
Tucson,Arizona,2012,Tucson 2012,531817,42,51,7.897453447,0.714285714,0.65,30,33,8,,,0
Tucson,Arizona,2013,Tucson 2013,532956,47,42,8.818739258,0.617021277,0.71,29,30,7.2,,951,0
Tucson,Arizona,2014,Tucson 2014,534870,35,47,6.54364612,0.685714286,0.62,24,29,6.4,,,0
Tucson,Arizona,2015,Tucson 2015,535772,31,35,5.786043317,0.806451613,0.69,25,24,5.8,,,0
Tucson,Arizona,2016,Tucson 2016,537831,30,31,5.577960363,0.466666667,0.81,14,25,5.2,,,0
Fresno,California,1990,Fresno 1990,354202,66,,18.63343516,0.742424242,0.47,49,,10.4,,432,0
Fresno,California,1991,Fresno 1991,,52,66,14.37496544,0.846153846,0.74,44,49,12,,,0
Fresno,California,1992,Fresno 1992,,81,52,21.93469419,0.691358025,0.85,56,44,13.9,,,0
Fresno,California,1993,Fresno 1993,,87,81,23.08819158,0.505747126,0.69,44,56,13.9,,425,0
Fresno,California,1994,Fresno 1994,,84,87,21.85485256,0.511904762,0.51,43,44,12.8,,,0
Fresno,California,1995,Fresno 1995,,71,84,18.11723638,0.521126761,0.51,37,43,12.6,,,0
Fresno,California,1996,Fresno 1996,,69,71,17.27461633,0.536231884,0.52,37,37,11.9,,,0
Fresno,California,1997,Fresno 1997,,60,69,14.74317391,0.45,0.54,27,37,12.1,,580,0
Fresno,California,1998,Fresno 1998,,36,60,8.685037129,0.694444444,0.45,25,27,12.8,,,0
Fresno,California,1999,Fresno 1999,,26,36,6.160495114,0.653846154,0.69,17,25,12.2,,693,0
Fresno,California,2000,Fresno 2000,429583,24,26,5.586813258,0.416666667,0.65,10,17,9.8,8.4,683,0
Fresno,California,2001,Fresno 2001,430801,40,24,9.285029515,0.475,0.42,19,10,10,,,0
Fresno,California,2002,Fresno 2002,436525,42,40,9.621442071,0.619047619,0.48,26,19,10.7,,,0
Fresno,California,2003,Fresno 2003,444960,37,42,8.315354189,0.459459459,0.62,17,26,10.9,,730,0
Fresno,California,2004,Fresno 2004,453763,53,37,11.68010613,0.603773585,0.46,32,17,9.7,,,0
Fresno,California,2005,Fresno 2005,460601,49,53,10.63827478,0.510204082,0.60,25,32,8.4,,,0
Fresno,California,2006,Fresno 2006,466179,52,49,11.15451361,0.711538462,0.51,37,25,7.5,,,0
Fresno,California,2007,Fresno 2007,471748,52,52,11.02283423,0.788461538,0.71,41,37,8,,833,0
Fresno,California,2008,Fresno 2008,477659,40,52,8.374174882,0.85,0.79,34,41,9.9,,,0
Fresno,California,2009,Fresno 2009,484443,42,40,8.669750621,0.738095238,0.85,31,34,13.8,,,0
Fresno,California,2010,Fresno 2010,497721,45,42,9.041209834,0.8,0.74,36,31,18,8.3,,0
Fresno,California,2011,Fresno 2011,501413,35,45,6.980273746,1,0.80,35,36,17.8,,,0
Fresno,California,2012,Fresno 2012,505521,51,35,10.08860166,0.764705882,1.00,39,35,16.3,,,0
Fresno,California,2013,Fresno 2013,509104,40,51,7.856940822,0.9,0.76,36,39,14.3,,728,0
Fresno,California,2014,Fresno 2014,514452,47,40,9.135934937,0.85106383,0.90,40,36,12.5,,,0
Fresno,California,2015,Fresno 2015,518670,39,47,7.519231882,0.538461538,0.85,21,40,11.1,,,0
Fresno,California,2016,Fresno 2016,521986,39,39,7.471464752,0.58974359,0.54,23,21,7.7,,,0
Sacramento,California,1990,Sacramento 1990,369365,43,,11.64160113,0.88372093,0.59,38,,5.6,,602,0
Sacramento,California,1991,Sacramento 1991,,66,43,17.690149,0.560606061,0.88,37,38,8.1,,,0
Sacramento,California,1992,Sacramento 1992,,45,66,11.94226314,0.8,0.56,36,37,10,,,0
Sacramento,California,1993,Sacramento 1993,,85,45,22.33685555,0.764705882,0.80,65,36,10.1,,570,0
Sacramento,California,1994,Sacramento 1994,,62,85,16.13486667,0.887096774,0.76,55,65,8.8,,,0
Sacramento,California,1995,Sacramento 1995,,57,62,14.69128961,0.719298246,0.89,41,55,8.3,,,0
Sacramento,California,1996,Sacramento 1996,,43,57,10.9775369,1.069767442,0.72,46,41,7.5,,,0
Sacramento,California,1997,Sacramento 1997,,41,43,10.36838099,0.731707317,1.07,30,46,6.8,,625,0
Sacramento,California,1998,Sacramento 1998,,31,41,7.76636762,1.032258065,0.73,32,30,6.1,,,0
Sacramento,California,1999,Sacramento 1999,,54,31,13.40346157,0.888888889,1.03,48,32,5.2,,647,0
Sacramento,California,2000,Sacramento 2000,406606,39,54,9.591594812,0.846153846,0.89,33,48,5.2,15.5,650,0
Sacramento,California,2001,Sacramento 2001,408593,40,39,9.789692922,0.775,0.85,31,33,5.4,,,0
Sacramento,California,2002,Sacramento 2002,420149,47,40,11.18650764,0.680851064,0.78,32,31,6.6,,,0
Sacramento,California,2003,Sacramento 2003,431196,43,47,9.972263194,0.860465116,0.68,37,32,6.9,,655,0
Sacramento,California,2004,Sacramento 2004,439790,50,43,11.36906251,0.66,0.86,33,37,6.6,,,0
Sacramento,California,2005,Sacramento 2005,446049,52,50,11.65791202,0.711538462,0.66,37,33,5.9,,,0
Sacramento,California,2006,Sacramento 2006,449513,57,52,12.68038967,0.578947368,0.71,33,37,5.6,,,0
Sacramento,California,2007,Sacramento 2007,451938,44,57,9.735848723,0.840909091,0.58,37,33,6.4,,721,0
Sacramento,California,2008,Sacramento 2008,455316,49,44,10.76175667,0.897959184,0.84,44,37,8.5,,,0
Sacramento,California,2009,Sacramento 2009,459241,30,49,6.532517785,1.066666667,0.90,32,44,12.9,,,0
Sacramento,California,2010,Sacramento 2010,467302,33,30,7.061814416,0.757575758,1.07,25,32,13.3,14.6,,0
Sacramento,California,2011,Sacramento 2011,470914,36,33,7.644707951,0.805555556,0.76,29,25,12.8,,,0
Sacramento,California,2012,Sacramento 2012,474309,34,36,7.16832276,1,0.81,34,29,11.1,,,0
Sacramento,California,2013,Sacramento 2013,478360,34,34,7.107617694,0.588235294,1.00,20,34,9.4,,630,0
Sacramento,California,2014,Sacramento 2014,483006,28,34,5.797029436,0.714285714,0.59,20,20,7.7,,,0
Sacramento,California,2015,Sacramento 2015,488353,43,28,8.805106142,0.558139535,0.71,24,20,6.3,,,0
Sacramento,California,2016,Sacramento 2016,494324,41,43,8.29415525,0.341463415,0.56,14,24,5.5,,,0
Long Beach,California,1990,Long Beach 1990,429433,106,,24.68371085,0.556603774,0.34,59,,,,677,0
Long Beach,California,1991,Long Beach 1991,,94,106,21.72752299,0.489361702,0.56,46,59,,,,0
Long Beach,California,1992,Long Beach 1992,,104,94,23.86256995,0.596153846,0.49,62,46,,,,0
Long Beach,California,1993,Long Beach 1993,,126,104,28.6998294,0.476190476,0.60,60,62,,,734,0
Long Beach,California,1994,Long Beach 1994,,80,126,18.09033863,0.6,0.48,48,60,,,,0
Long Beach,California,1995,Long Beach 1995,,80,80,17.96045557,0.4625,0.60,37,48,,,,0
Long Beach,California,1996,Long Beach 1996,,95,80,21.1760038,0.442105263,0.46,42,37,,,,0
Long Beach,California,1997,Long Beach 1997,,56,95,12.39434375,0.428571429,0.44,24,42,,,859,0
Long Beach,California,1998,Long Beach 1998,,38,56,8.351336324,0.578947368,0.43,22,24,,,,0
Long Beach,California,1999,Long Beach 1999,,46,38,10.03895551,0.739130435,0.58,34,22,,,852,0
Long Beach,California,2000,Long Beach 2000,461412,49,46,10.61957643,0.448979592,0.74,22,34,,14.9,881,0
Long Beach,California,2001,Long Beach 2001,461978,49,49,10.60656568,0.469387755,0.45,23,22,,,,0
Long Beach,California,2002,Long Beach 2002,464856,67,49,14.41306555,0.373134328,0.47,25,23,,,,0
Long Beach,California,2003,Long Beach 2003,467330,49,67,10.48509618,0.408163265,0.37,20,25,,,876,0
Long Beach,California,2004,Long Beach 2004,468897,48,49,10.23678974,0.541666667,0.41,26,20,,,,0
Long Beach,California,2005,Long Beach 2005,468781,42,48,8.959407485,0.428571429,0.54,18,26,,,,0
Long Beach,California,2006,Long Beach 2006,467090,41,42,8.777751611,0.56097561,0.43,23,18,,,,0
Long Beach,California,2007,Long Beach 2007,463445,42,41,9.062564058,0.571428571,0.56,24,23,,,972,0
Long Beach,California,2008,Long Beach 2008,460328,40,42,8.689456214,0.35,0.57,14,24,,,,0
Long Beach,California,2009,Long Beach 2009,460643,40,40,8.683514131,0.5,0.35,20,14,,,,0
Long Beach,California,2010,Long Beach 2010,462440,32,40,6.919816625,0.59375,0.50,19,20,,13.5,,0
Long Beach,California,2011,Long Beach 2011,464569,25,32,5.381331944,0.88,0.59,22,19,,,,0
Long Beach,California,2012,Long Beach 2012,467064,32,25,6.851309457,0.625,0.88,20,22,,,,0
Long Beach,California,2013,Long Beach 2013,468303,34,32,7.260256714,0.676470588,0.63,23,20,,,792,0
Long Beach,California,2014,Long Beach 2014,469539,23,34,4.898421643,0.608695652,0.68,14,23,,,,0
Long Beach,California,2015,Long Beach 2015,470708,36,23,7.64805357,0.527777778,0.61,19,14,,,,0
Long Beach,California,2016,Long Beach 2016,469435,33,36,7.029727225,0.727272727,0.53,24,19,,,,0
Kansas city,Missouri,1990,Kansas city 1990,435146,121,,27.80675911,0.669421488,0.73,81,,6,,321,0
Kansas city,Missouri,1991,Kansas city 1991,,135,121,30.9762332,0.637037037,0.67,86,81,7.2,,,0
Kansas city,Missouri,1992,Kansas city 1992,,150,135,34.36504845,0.613333333,0.64,92,86,6.7,,,0
Kansas city,Missouri,1993,Kansas city 1993,,153,150,34.99846739,0.692810458,0.61,106,92,6.4,,347,0
Kansas city,Missouri,1994,Kansas city 1994,,142,153,32.43238305,0.816901408,0.69,116,106,5.7,,,0
Kansas city,Missouri,1995,Kansas city 1995,,107,142,24.40103442,0.682242991,0.82,73,116,5.3,,,0
Kansas city,Missouri,1996,Kansas city 1996,,104,107,23.68060331,0.759615385,0.68,79,73,5.2,,,0
Kansas city,Missouri,1997,Kansas city 1997,,100,104,22.7350233,0.5,0.76,50,79,4.8,,371,0
Kansas city,Missouri,1998,Kansas city 1998,,130,100,29.51044443,0.484615385,0.50,63,50,4.7,,,0
Kansas city,Missouri,1999,Kansas city 1999,,117,130,26.51894631,0.316239316,0.48,37,63,3.8,,1313,0
Kansas city,Missouri,2000,Kansas city 2000,441861,113,117,25.57365325,0.415929204,0.32,47,37,4.1,31.2,1253,0
Kansas city,Missouri,2001,Kansas city 2001,442421,103,113,23.28099254,0.621359223,0.42,64,47,5.4,,,0
Kansas city,Missouri,2002,Kansas city 2002,443846,83,103,18.70017979,0.614457831,0.62,51,64,6.8,,,0
Kansas city,Missouri,2003,Kansas city 2003,445289,82,83,18.41500688,0.890243902,0.61,73,51,7.3,,1299,0
Kansas city,Missouri,2004,Kansas city 2004,445623,89,82,19.97203915,0.97752809,0.89,87,73,7.8,,,0
